surface,method,noise,progress
g-xTB,Competitive GAD,0.2,21.0
g-xTB,Competitive GAD,0.2,21.0
g-xTB,Competitive GAD,0.2,21.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,22.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,23.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,24.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,25.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,26.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,27.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,28.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,29.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,30.0
g-xTB,Competitive GAD,0.2,31.0
g-xTB,Competitive GAD,0.2,31.0
g-xTB,Competitive GAD,0.2,31.0
g-xTB,Competitive GAD,0.2,32.0
g-xTB,Competitive GAD,0.2,32.0
g-xTB,Competitive GAD,0.2,32.0
g-xTB,Competitive GAD,0.2,32.0
g-xTB,Competitive GAD,0.2,33.0
g-xTB,Competitive GAD,0.2,33.0
g-xTB,Competitive GAD,0.2,33.0
g-xTB,Competitive GAD,0.2,34.0
g-xTB,Competitive GAD,0.2,34.0
g-xTB,Competitive GAD,0.2,34.0
g-xTB,Competitive GAD,0.2,34.0
g-xTB,Competitive GAD,0.2,35.0
g-xTB,Competitive GAD,0.2,35.0
g-xTB,Competitive GAD,0.2,37.0
g-xTB,Competitive GAD,0.2,37.0
g-xTB,Competitive GAD,0.2,38.0
g-xTB,Competitive GAD,0.2,38.0
g-xTB,Competitive GAD,0.2,38.0
g-xTB,Competitive GAD,0.2,39.0
g-xTB,Competitive GAD,0.2,39.0
g-xTB,Competitive GAD,0.2,39.0
g-xTB,Competitive GAD,0.2,39.0
g-xTB,Competitive GAD,0.2,39.0
g-xTB,Competitive GAD,0.2,40.0
g-xTB,Competitive GAD,0.2,40.0
g-xTB,Competitive GAD,0.2,40.0
g-xTB,Competitive GAD,0.2,40.0
g-xTB,Competitive GAD,0.2,40.0
g-xTB,Competitive GAD,0.2,40.0
g-xTB,Competitive GAD,0.2,41.0
g-xTB,Competitive GAD,0.2,41.0
g-xTB,Competitive GAD,0.2,42.0
g-xTB,Competitive GAD,0.2,42.0
g-xTB,Competitive GAD,0.2,42.0
g-xTB,Competitive GAD,0.2,42.0
g-xTB,Competitive GAD,0.2,43.0
g-xTB,Competitive GAD,0.2,44.0
g-xTB,Competitive GAD,0.2,44.0
g-xTB,Competitive GAD,0.2,44.0
g-xTB,Competitive GAD,0.2,45.0
g-xTB,Competitive GAD,0.2,45.0
g-xTB,Competitive GAD,0.2,45.0
g-xTB,Competitive GAD,0.2,46.0
g-xTB,Competitive GAD,0.2,47.0
g-xTB,Competitive GAD,0.2,47.0
g-xTB,Competitive GAD,0.2,47.0
g-xTB,Competitive GAD,0.2,47.0
g-xTB,Competitive GAD,0.2,48.0
g-xTB,Competitive GAD,0.2,49.0
g-xTB,Competitive GAD,0.2,49.0
g-xTB,Competitive GAD,0.2,49.0
g-xTB,Competitive GAD,0.2,49.0
g-xTB,Competitive GAD,0.2,50.0
g-xTB,Competitive GAD,0.2,51.0
g-xTB,Competitive GAD,0.2,51.0
g-xTB,Competitive GAD,0.2,52.0
g-xTB,Competitive GAD,0.2,52.0
g-xTB,Competitive GAD,0.2,53.0
g-xTB,Competitive GAD,0.2,53.0
g-xTB,Competitive GAD,0.2,54.0
g-xTB,Competitive GAD,0.2,54.0
g-xTB,Competitive GAD,0.2,55.0
g-xTB,Competitive GAD,0.2,56.0
g-xTB,Competitive GAD,0.2,56.0
g-xTB,Competitive GAD,0.2,58.0
g-xTB,Competitive GAD,0.2,59.0
g-xTB,Competitive GAD,0.2,60.0
g-xTB,Competitive GAD,0.2,60.0
g-xTB,Competitive GAD,0.2,60.0
g-xTB,Competitive GAD,0.2,61.0
g-xTB,Competitive GAD,0.2,61.0
g-xTB,Competitive GAD,0.2,61.0
g-xTB,Competitive GAD,0.2,64.0
g-xTB,Competitive GAD,0.2,65.0
g-xTB,Competitive GAD,0.2,68.0
g-xTB,Competitive GAD,0.2,69.0
g-xTB,Competitive GAD,0.2,70.0
g-xTB,Competitive GAD,0.2,70.0
g-xTB,Competitive GAD,0.2,71.0
g-xTB,Competitive GAD,0.2,71.0
g-xTB,Competitive GAD,0.2,72.0
g-xTB,Competitive GAD,0.2,75.0
g-xTB,Competitive GAD,0.2,78.0
g-xTB,Competitive GAD,0.2,78.0
g-xTB,Competitive GAD,0.2,79.0
g-xTB,Competitive GAD,0.2,80.0
g-xTB,Competitive GAD,0.2,82.0
g-xTB,Competitive GAD,0.2,87.0
g-xTB,Competitive GAD,0.2,92.0
g-xTB,Competitive GAD,0.2,100.0
g-xTB,Competitive GAD,0.2,107.0
g-xTB,Competitive GAD,0.2,110.0
g-xTB,Competitive GAD,0.2,118.0
g-xTB,Competitive GAD,0.2,130.0
g-xTB,Competitive GAD,0.2,132.0
g-xTB,Competitive GAD,0.2,151.0
g-xTB,Competitive GAD,0.5,32.0
g-xTB,Competitive GAD,0.5,37.0
g-xTB,Competitive GAD,0.5,39.0
g-xTB,Competitive GAD,0.5,42.0
g-xTB,Competitive GAD,0.5,43.0
g-xTB,Competitive GAD,0.5,44.0
g-xTB,Competitive GAD,0.5,46.0
g-xTB,Competitive GAD,0.5,46.0
g-xTB,Competitive GAD,0.5,47.0
g-xTB,Competitive GAD,0.5,48.0
g-xTB,Competitive GAD,0.5,48.0
g-xTB,Competitive GAD,0.5,49.0
g-xTB,Competitive GAD,0.5,49.0
g-xTB,Competitive GAD,0.5,50.0
g-xTB,Competitive GAD,0.5,51.0
g-xTB,Competitive GAD,0.5,51.0
g-xTB,Competitive GAD,0.5,51.0
g-xTB,Competitive GAD,0.5,52.0
g-xTB,Competitive GAD,0.5,52.0
g-xTB,Competitive GAD,0.5,54.0
g-xTB,Competitive GAD,0.5,54.0
g-xTB,Competitive GAD,0.5,54.0
g-xTB,Competitive GAD,0.5,55.0
g-xTB,Competitive GAD,0.5,55.0
g-xTB,Competitive GAD,0.5,55.0
g-xTB,Competitive GAD,0.5,55.0
g-xTB,Competitive GAD,0.5,56.0
g-xTB,Competitive GAD,0.5,56.0
g-xTB,Competitive GAD,0.5,56.0
g-xTB,Competitive GAD,0.5,57.0
g-xTB,Competitive GAD,0.5,57.0
g-xTB,Competitive GAD,0.5,57.0
g-xTB,Competitive GAD,0.5,58.0
g-xTB,Competitive GAD,0.5,58.0
g-xTB,Competitive GAD,0.5,58.0
g-xTB,Competitive GAD,0.5,58.0
g-xTB,Competitive GAD,0.5,58.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,59.0
g-xTB,Competitive GAD,0.5,60.0
g-xTB,Competitive GAD,0.5,60.0
g-xTB,Competitive GAD,0.5,60.0
g-xTB,Competitive GAD,0.5,60.0
g-xTB,Competitive GAD,0.5,61.0
g-xTB,Competitive GAD,0.5,61.0
g-xTB,Competitive GAD,0.5,61.0
g-xTB,Competitive GAD,0.5,61.0
g-xTB,Competitive GAD,0.5,62.0
g-xTB,Competitive GAD,0.5,62.0
g-xTB,Competitive GAD,0.5,63.0
g-xTB,Competitive GAD,0.5,63.0
g-xTB,Competitive GAD,0.5,64.0
g-xTB,Competitive GAD,0.5,64.0
g-xTB,Competitive GAD,0.5,65.0
g-xTB,Competitive GAD,0.5,65.0
g-xTB,Competitive GAD,0.5,65.0
g-xTB,Competitive GAD,0.5,65.0
g-xTB,Competitive GAD,0.5,66.0
g-xTB,Competitive GAD,0.5,66.0
g-xTB,Competitive GAD,0.5,67.0
g-xTB,Competitive GAD,0.5,67.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,68.0
g-xTB,Competitive GAD,0.5,69.0
g-xTB,Competitive GAD,0.5,69.0
g-xTB,Competitive GAD,0.5,69.0
g-xTB,Competitive GAD,0.5,69.0
g-xTB,Competitive GAD,0.5,69.0
g-xTB,Competitive GAD,0.5,69.0
g-xTB,Competitive GAD,0.5,70.0
g-xTB,Competitive GAD,0.5,70.0
g-xTB,Competitive GAD,0.5,70.0
g-xTB,Competitive GAD,0.5,71.0
g-xTB,Competitive GAD,0.5,71.0
g-xTB,Competitive GAD,0.5,71.0
g-xTB,Competitive GAD,0.5,72.0
g-xTB,Competitive GAD,0.5,72.0
g-xTB,Competitive GAD,0.5,72.0
g-xTB,Competitive GAD,0.5,72.0
g-xTB,Competitive GAD,0.5,72.0
g-xTB,Competitive GAD,0.5,73.0
g-xTB,Competitive GAD,0.5,73.0
g-xTB,Competitive GAD,0.5,73.0
g-xTB,Competitive GAD,0.5,73.0
g-xTB,Competitive GAD,0.5,74.0
g-xTB,Competitive GAD,0.5,74.0
g-xTB,Competitive GAD,0.5,75.0
g-xTB,Competitive GAD,0.5,75.0
g-xTB,Competitive GAD,0.5,75.0
g-xTB,Competitive GAD,0.5,75.0
g-xTB,Competitive GAD,0.5,76.0
g-xTB,Competitive GAD,0.5,76.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,77.0
g-xTB,Competitive GAD,0.5,78.0
g-xTB,Competitive GAD,0.5,78.0
g-xTB,Competitive GAD,0.5,78.0
g-xTB,Competitive GAD,0.5,79.0
g-xTB,Competitive GAD,0.5,79.0
g-xTB,Competitive GAD,0.5,80.0
g-xTB,Competitive GAD,0.5,80.0
g-xTB,Competitive GAD,0.5,80.0
g-xTB,Competitive GAD,0.5,80.0
g-xTB,Competitive GAD,0.5,80.0
g-xTB,Competitive GAD,0.5,81.0
g-xTB,Competitive GAD,0.5,81.0
g-xTB,Competitive GAD,0.5,82.0
g-xTB,Competitive GAD,0.5,82.0
g-xTB,Competitive GAD,0.5,82.0
g-xTB,Competitive GAD,0.5,82.0
g-xTB,Competitive GAD,0.5,82.0
g-xTB,Competitive GAD,0.5,83.0
g-xTB,Competitive GAD,0.5,83.0
g-xTB,Competitive GAD,0.5,84.0
g-xTB,Competitive GAD,0.5,84.0
g-xTB,Competitive GAD,0.5,84.0
g-xTB,Competitive GAD,0.5,84.0
g-xTB,Competitive GAD,0.5,84.0
g-xTB,Competitive GAD,0.5,85.0
g-xTB,Competitive GAD,0.5,85.0
g-xTB,Competitive GAD,0.5,85.0
g-xTB,Competitive GAD,0.5,87.0
g-xTB,Competitive GAD,0.5,88.0
g-xTB,Competitive GAD,0.5,88.0
g-xTB,Competitive GAD,0.5,88.0
g-xTB,Competitive GAD,0.5,88.0
g-xTB,Competitive GAD,0.5,89.0
g-xTB,Competitive GAD,0.5,91.0
g-xTB,Competitive GAD,0.5,93.0
g-xTB,Competitive GAD,0.5,93.0
g-xTB,Competitive GAD,0.5,94.0
g-xTB,Competitive GAD,0.5,94.0
g-xTB,Competitive GAD,0.5,94.0
g-xTB,Competitive GAD,0.5,94.0
g-xTB,Competitive GAD,0.5,94.0
g-xTB,Competitive GAD,0.5,96.0
g-xTB,Competitive GAD,0.5,96.0
g-xTB,Competitive GAD,0.5,96.0
g-xTB,Competitive GAD,0.5,97.0
g-xTB,Competitive GAD,0.5,97.0
g-xTB,Competitive GAD,0.5,97.0
g-xTB,Competitive GAD,0.5,97.0
g-xTB,Competitive GAD,0.5,97.0
g-xTB,Competitive GAD,0.5,97.0
g-xTB,Competitive GAD,0.5,98.0
g-xTB,Competitive GAD,0.5,98.0
g-xTB,Competitive GAD,0.5,99.0
g-xTB,Competitive GAD,0.5,100.0
g-xTB,Competitive GAD,0.5,101.0
g-xTB,Competitive GAD,0.5,104.0
g-xTB,Competitive GAD,0.5,106.0
g-xTB,Competitive GAD,0.5,107.0
g-xTB,Competitive GAD,0.5,107.0
g-xTB,Competitive GAD,0.5,109.0
g-xTB,Competitive GAD,0.5,110.0
g-xTB,Competitive GAD,0.5,111.0
g-xTB,Competitive GAD,0.5,112.0
g-xTB,Competitive GAD,0.5,112.0
g-xTB,Competitive GAD,0.5,112.0
g-xTB,Competitive GAD,0.5,112.0
g-xTB,Competitive GAD,0.5,112.0
g-xTB,Competitive GAD,0.5,113.0
g-xTB,Competitive GAD,0.5,113.0
g-xTB,Competitive GAD,0.5,115.0
g-xTB,Competitive GAD,0.5,115.0
g-xTB,Competitive GAD,0.5,116.0
g-xTB,Competitive GAD,0.5,119.0
g-xTB,Competitive GAD,0.5,123.0
g-xTB,Competitive GAD,0.5,123.0
g-xTB,Competitive GAD,0.5,124.0
g-xTB,Competitive GAD,0.5,125.0
g-xTB,Competitive GAD,0.5,126.0
g-xTB,Competitive GAD,0.5,126.0
g-xTB,Competitive GAD,0.5,126.0
g-xTB,Competitive GAD,0.5,129.0
g-xTB,Competitive GAD,0.5,129.0
g-xTB,Competitive GAD,0.5,129.0
g-xTB,Competitive GAD,0.5,137.0
g-xTB,Competitive GAD,0.5,147.0
g-xTB,Competitive GAD,0.5,148.0
g-xTB,Competitive GAD,0.5,159.0
g-xTB,Competitive GAD,0.5,162.0
g-xTB,Competitive GAD,0.5,167.0
g-xTB,Competitive GAD,0.5,198.0
g-xTB,Competitive GAD,0.5,201.0
g-xTB,Competitive GAD,0.5,220.0
g-xTB,Competitive GAD,0.5,268.0
g-xTB,Competitive GAD,0.5,1771.0
g-xTB,Competitive GAD,1.0,42.0
g-xTB,Competitive GAD,1.0,53.0
g-xTB,Competitive GAD,1.0,54.0
g-xTB,Competitive GAD,1.0,56.0
g-xTB,Competitive GAD,1.0,57.0
g-xTB,Competitive GAD,1.0,57.0
g-xTB,Competitive GAD,1.0,59.0
g-xTB,Competitive GAD,1.0,59.0
g-xTB,Competitive GAD,1.0,63.0
g-xTB,Competitive GAD,1.0,67.0
g-xTB,Competitive GAD,1.0,68.0
g-xTB,Competitive GAD,1.0,68.0
g-xTB,Competitive GAD,1.0,70.0
g-xTB,Competitive GAD,1.0,78.0
g-xTB,Competitive GAD,1.0,78.0
g-xTB,Competitive GAD,1.0,79.0
g-xTB,Competitive GAD,1.0,81.0
g-xTB,Competitive GAD,1.0,83.0
g-xTB,Competitive GAD,1.0,83.0
g-xTB,Competitive GAD,1.0,84.0
g-xTB,Competitive GAD,1.0,85.0
g-xTB,Competitive GAD,1.0,85.0
g-xTB,Competitive GAD,1.0,86.0
g-xTB,Competitive GAD,1.0,86.0
g-xTB,Competitive GAD,1.0,87.0
g-xTB,Competitive GAD,1.0,87.0
g-xTB,Competitive GAD,1.0,89.0
g-xTB,Competitive GAD,1.0,90.0
g-xTB,Competitive GAD,1.0,91.0
g-xTB,Competitive GAD,1.0,91.0
g-xTB,Competitive GAD,1.0,91.0
g-xTB,Competitive GAD,1.0,92.0
g-xTB,Competitive GAD,1.0,92.0
g-xTB,Competitive GAD,1.0,92.0
g-xTB,Competitive GAD,1.0,93.0
g-xTB,Competitive GAD,1.0,93.0
g-xTB,Competitive GAD,1.0,94.0
g-xTB,Competitive GAD,1.0,95.0
g-xTB,Competitive GAD,1.0,98.0
g-xTB,Competitive GAD,1.0,98.0
g-xTB,Competitive GAD,1.0,99.0
g-xTB,Competitive GAD,1.0,100.0
g-xTB,Competitive GAD,1.0,100.0
g-xTB,Competitive GAD,1.0,100.0
g-xTB,Competitive GAD,1.0,102.0
g-xTB,Competitive GAD,1.0,102.0
g-xTB,Competitive GAD,1.0,102.0
g-xTB,Competitive GAD,1.0,102.0
g-xTB,Competitive GAD,1.0,104.0
g-xTB,Competitive GAD,1.0,105.0
g-xTB,Competitive GAD,1.0,105.0
g-xTB,Competitive GAD,1.0,107.0
g-xTB,Competitive GAD,1.0,108.0
g-xTB,Competitive GAD,1.0,109.0
g-xTB,Competitive GAD,1.0,109.0
g-xTB,Competitive GAD,1.0,110.0
g-xTB,Competitive GAD,1.0,112.0
g-xTB,Competitive GAD,1.0,114.0
g-xTB,Competitive GAD,1.0,115.0
g-xTB,Competitive GAD,1.0,116.0
g-xTB,Competitive GAD,1.0,116.0
g-xTB,Competitive GAD,1.0,119.0
g-xTB,Competitive GAD,1.0,120.0
g-xTB,Competitive GAD,1.0,120.0
g-xTB,Competitive GAD,1.0,121.0
g-xTB,Competitive GAD,1.0,125.0
g-xTB,Competitive GAD,1.0,129.0
g-xTB,Competitive GAD,1.0,132.0
g-xTB,Competitive GAD,1.0,133.0
g-xTB,Competitive GAD,1.0,135.0
g-xTB,Competitive GAD,1.0,135.0
g-xTB,Competitive GAD,1.0,137.0
g-xTB,Competitive GAD,1.0,138.0
g-xTB,Competitive GAD,1.0,139.0
g-xTB,Competitive GAD,1.0,139.0
g-xTB,Competitive GAD,1.0,140.0
g-xTB,Competitive GAD,1.0,141.0
g-xTB,Competitive GAD,1.0,144.0
g-xTB,Competitive GAD,1.0,145.0
g-xTB,Competitive GAD,1.0,147.0
g-xTB,Competitive GAD,1.0,149.0
g-xTB,Competitive GAD,1.0,151.0
g-xTB,Competitive GAD,1.0,154.0
g-xTB,Competitive GAD,1.0,157.0
g-xTB,Competitive GAD,1.0,158.0
g-xTB,Competitive GAD,1.0,160.0
g-xTB,Competitive GAD,1.0,162.0
g-xTB,Competitive GAD,1.0,163.0
g-xTB,Competitive GAD,1.0,163.0
g-xTB,Competitive GAD,1.0,168.0
g-xTB,Competitive GAD,1.0,169.0
g-xTB,Competitive GAD,1.0,169.0
g-xTB,Competitive GAD,1.0,172.0
g-xTB,Competitive GAD,1.0,176.0
g-xTB,Competitive GAD,1.0,177.0
g-xTB,Competitive GAD,1.0,178.0
g-xTB,Competitive GAD,1.0,188.0
g-xTB,Competitive GAD,1.0,201.0
g-xTB,Competitive GAD,1.0,210.0
g-xTB,Competitive GAD,1.0,219.0
g-xTB,Competitive GAD,1.0,220.0
g-xTB,Competitive GAD,1.0,266.0
g-xTB,Competitive GAD,1.0,778.0
g-xTB,Competitive GAD,1.0,908.0
g-xTB,Competitive GAD,1.0,1624.0
g-xTB,Competitive GAD,2.0,136.0
g-xTB,Competitive GAD,2.0,167.0
g-xTB,Competitive GAD,2.0,171.0
g-xTB,Competitive GAD,2.0,203.0
g-xTB,Competitive GAD,2.0,228.0
g-xTB,Competitive GAD,2.0,289.0
g-xTB,Competitive GAD,2.0,398.0
g-xTB,Competitive GAD,2.0,847.0
g-xTB,Regular GAD,0.1,161.0
g-xTB,Regular GAD,0.1,188.0
g-xTB,Regular GAD,0.1,199.0
g-xTB,Regular GAD,0.1,207.0
g-xTB,Regular GAD,0.1,214.0
g-xTB,Regular GAD,0.1,216.0
g-xTB,Regular GAD,0.1,224.0
g-xTB,Regular GAD,0.1,226.0
g-xTB,Regular GAD,0.1,226.0
g-xTB,Regular GAD,0.1,229.0
g-xTB,Regular GAD,0.1,234.0
g-xTB,Regular GAD,0.1,243.0
g-xTB,Regular GAD,0.1,247.0
g-xTB,Regular GAD,0.1,253.0
g-xTB,Regular GAD,0.1,267.0
g-xTB,Regular GAD,0.1,272.0
g-xTB,Regular GAD,0.1,273.0
g-xTB,Regular GAD,0.1,274.0
g-xTB,Regular GAD,0.1,274.0
g-xTB,Regular GAD,0.1,275.0
g-xTB,Regular GAD,0.1,275.0
g-xTB,Regular GAD,0.1,279.0
g-xTB,Regular GAD,0.1,281.0
g-xTB,Regular GAD,0.1,284.0
g-xTB,Regular GAD,0.1,284.0
g-xTB,Regular GAD,0.1,286.0
g-xTB,Regular GAD,0.1,286.0
g-xTB,Regular GAD,0.1,287.0
g-xTB,Regular GAD,0.1,288.0
g-xTB,Regular GAD,0.1,289.0
g-xTB,Regular GAD,0.1,293.0
g-xTB,Regular GAD,0.1,295.0
g-xTB,Regular GAD,0.1,299.0
g-xTB,Regular GAD,0.1,299.0
g-xTB,Regular GAD,0.1,300.0
g-xTB,Regular GAD,0.2,282.0
g-xTB,Regular GAD,0.2,283.0
g-xTB,Regular GAD,0.5,351.0
g-xTB,Regular GAD,0.5,603.0
g-xTB,Regular GAD,0.5,618.0
g-xTB,Regular GAD,0.5,628.0
g-xTB,Regular GAD,0.5,683.0
g-xTB,Regular GAD,0.5,753.0
g-xTB,Regular GAD,0.5,803.0
g-xTB,Regular GAD,0.5,884.0
g-xTB,Regular GAD,0.5,973.0
g-xTB,Regular GAD,0.5,985.0
g-xTB,Regular GAD,0.5,1015.0
g-xTB,Regular GAD,0.5,1015.0
g-xTB,Regular GAD,0.5,1150.0
g-xTB,Regular GAD,0.5,1364.0
g-xTB,Regular GAD,0.5,1381.0
g-xTB,Regular GAD,0.5,1512.0
g-xTB,Regular GAD,0.5,1525.0
g-xTB,Regular GAD,0.5,1606.0
g-xTB,Regular GAD,0.5,1720.0
g-xTB,Regular GAD,0.5,1829.0
g-xTB,Regular GAD,0.5,1839.0
g-xTB,Regular GAD,0.5,1873.0
g-xTB,Regular GAD,0.5,1912.0
g-xTB,Regular GAD,1.0,1220.0
g-xTB,Regular GAD,1.0,1605.0
g-xTB,Regular GAD,1.0,1770.0
g-xTB,Regular GAD,2.0,1889.0
g-xTB,Sella,0.1,3.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,4.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
g-xTB,Sella,0.1,5.0
